plot,plot_section,plot_section_label,month,month_order,survey_date,observation_source,genet,tag,genotype,species,plot_area_m2,taglab_area_units,area,area_m2,present,snapshot_object_id,n_duplicate_observations
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,160,NA,NA,Orbicella franksi,480,cm2,3.665,3.665e-4,TRUE,Plot C 0-0__3__interval_end__160,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,161,NA,NA,Orbicella franksi,480,cm2,4.2275,4.2275e-4,TRUE,Plot C 0-0__3__interval_end__161,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,162,NA,NA,Orbicella franksi,480,cm2,3.8425,3.8425e-4,TRUE,Plot C 0-0__3__interval_end__162,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,164,NA,NA,Orbicella franksi,480,cm2,1.7525,1.7525e-4,TRUE,Plot C 0-0__3__interval_end__164,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,165,NA,NA,Orbicella annularis,480,cm2,13.69,0.001369,TRUE,Plot C 0-0__3__interval_end__165,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,166,NA,NA,Orbicella annularis,480,cm2,172.305,0.0172305,TRUE,Plot C 0-0__3__interval_end__166,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,167,NA,NA,Porites porites,480,cm2,1.565,1.5649999999999998e-4,TRUE,Plot C 0-0__3__interval_end__167,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,168,NA,NA,Porites porites,480,cm2,1,1e-4,TRUE,Plot C 0-0__3__interval_end__168,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,169,NA,NA,Porites porites,480,cm2,1.11,1.1100000000000001e-4,TRUE,Plot C 0-0__3__interval_end__169,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,17,NA,NA,Montastraea cavernosa,480,cm2,4.37,4.37e-4,TRUE,Plot C 0-0__3__interval_end__17,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,170,NA,NA,Porites porites,480,cm2,1.61,1.61e-4,TRUE,Plot C 0-0__3__interval_end__170,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,171,NA,NA,Porites porites,480,cm2,0.9975,9.975e-5,TRUE,Plot C 0-0__3__interval_end__171,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,172,NA,NA,Porites porites,480,cm2,0.5425,5.425e-5,TRUE,Plot C 0-0__3__interval_end__172,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,173,NA,NA,Porites porites,480,cm2,1.425,1.425e-4,TRUE,Plot C 0-0__3__interval_end__173,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,174,NA,NA,Porites porites,480,cm2,3.7925,3.7925e-4,TRUE,Plot C 0-0__3__interval_end__174,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,175,NA,NA,Porites porites,480,cm2,7.255,7.255e-4,TRUE,Plot C 0-0__3__interval_end__175,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,176,NA,NA,Porites porites,480,cm2,3.46,3.46e-4,TRUE,Plot C 0-0__3__interval_end__176,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,177,NA,NA,Porites porites,480,cm2,2.1575,2.1575e-4,TRUE,Plot C 0-0__3__interval_end__177,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,178,NA,NA,Porites porites,480,cm2,4.295,4.295e-4,TRUE,Plot C 0-0__3__interval_end__178,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,179,NA,NA,Porites porites,480,cm2,4.92,4.92e-4,TRUE,Plot C 0-0__3__interval_end__179,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,18,NA,NA,Montastraea cavernosa,480,cm2,5.1325,5.1325e-4,TRUE,Plot C 0-0__3__interval_end__18,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,180,NA,NA,Porites porites,480,cm2,10.1775,0.00101775,TRUE,Plot C 0-0__3__interval_end__180,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,181,NA,NA,Porites porites,480,cm2,3.2925,3.2925e-4,TRUE,Plot C 0-0__3__interval_end__181,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,182,NA,NA,Porites porites,480,cm2,7.2475,7.247499999999999e-4,TRUE,Plot C 0-0__3__interval_end__182,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,183,NA,NA,Porites porites,480,cm2,5.8425,5.8425e-4,TRUE,Plot C 0-0__3__interval_end__183,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,184,NA,NA,Porites porites,480,cm2,1.3625,1.3625e-4,TRUE,Plot C 0-0__3__interval_end__184,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,185,NA,NA,Porites porites,480,cm2,4.1425,4.1425e-4,TRUE,Plot C 0-0__3__interval_end__185,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,186,NA,NA,Porites porites,480,cm2,2.6475,2.6475e-4,TRUE,Plot C 0-0__3__interval_end__186,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,187,NA,NA,Porites porites,480,cm2,1.8275,1.8275e-4,TRUE,Plot C 0-0__3__interval_end__187,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,188,NA,NA,Porites porites,480,cm2,5.785,5.785e-4,TRUE,Plot C 0-0__3__interval_end__188,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,189,NA,NA,Porites porites,480,cm2,2.0075,2.0074999999999997e-4,TRUE,Plot C 0-0__3__interval_end__189,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,19,NA,NA,Montastraea cavernosa,480,cm2,4.8975,4.8975e-4,TRUE,Plot C 0-0__3__interval_end__19,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,190,NA,NA,Porites porites,480,cm2,1.64,1.64e-4,TRUE,Plot C 0-0__3__interval_end__190,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,191,NA,NA,Porites porites,480,cm2,2.8825,2.8825e-4,TRUE,Plot C 0-0__3__interval_end__191,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,192,NA,NA,Porites porites,480,cm2,2.085,2.085e-4,TRUE,Plot C 0-0__3__interval_end__192,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,193,NA,NA,Porites porites,480,cm2,2.445,2.445e-4,TRUE,Plot C 0-0__3__interval_end__193,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,194,NA,NA,Porites porites,480,cm2,3.095,3.0950000000000004e-4,TRUE,Plot C 0-0__3__interval_end__194,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,195,NA,NA,Porites porites,480,cm2,2.655,2.655e-4,TRUE,Plot C 0-0__3__interval_end__195,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,196,NA,NA,Porites porites,480,cm2,4.435,4.4349999999999994e-4,TRUE,Plot C 0-0__3__interval_end__196,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,197,NA,NA,Porites porites,480,cm2,2.06,2.06e-4,TRUE,Plot C 0-0__3__interval_end__197,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,198,NA,NA,Porites porites,480,cm2,2.7425,2.7425e-4,TRUE,Plot C 0-0__3__interval_end__198,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,199,NA,NA,Porites porites,480,cm2,4.84,4.84e-4,TRUE,Plot C 0-0__3__interval_end__199,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,2,NA,NA,Orbicella annularis,480,cm2,23.45,0.002345,TRUE,Plot C 0-0__3__interval_end__2,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,20,NA,NA,Montastraea cavernosa,480,cm2,1.335,1.335e-4,TRUE,Plot C 0-0__3__interval_end__20,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,200,NA,NA,Porites porites,480,cm2,4.6975,4.6974999999999995e-4,TRUE,Plot C 0-0__3__interval_end__200,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,201,NA,NA,Porites porites,480,cm2,1.705,1.705e-4,TRUE,Plot C 0-0__3__interval_end__201,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,202,NA,NA,Porites porites,480,cm2,1.9575,1.9575000000000001e-4,TRUE,Plot C 0-0__3__interval_end__202,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,203,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C 0-0__3__interval_end__203,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,204,NA,NA,Porites porites,480,cm2,1.125,1.125e-4,TRUE,Plot C 0-0__3__interval_end__204,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,205,NA,NA,Porites porites,480,cm2,2.2775,2.2774999999999998e-4,TRUE,Plot C 0-0__3__interval_end__205,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,206,NA,NA,Porites porites,480,cm2,2.9375,2.9375e-4,TRUE,Plot C 0-0__3__interval_end__206,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,207,NA,NA,Unidentified coral,480,cm2,0,0,FALSE,Plot C 0-0__3__interval_end__207,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,208,NA,NA,Porites porites,480,cm2,4.09,4.0899999999999997e-4,TRUE,Plot C 0-0__3__interval_end__208,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,209,NA,NA,Porites porites,480,cm2,6.01,6.01e-4,TRUE,Plot C 0-0__3__interval_end__209,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,21,NA,NA,Montastraea cavernosa,480,cm2,1.5125,1.5125e-4,TRUE,Plot C 0-0__3__interval_end__21,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,210,NA,NA,Porites porites,480,cm2,1.3425,1.3425e-4,TRUE,Plot C 0-0__3__interval_end__210,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,211,NA,NA,Porites porites,480,cm2,5.0025,5.0025e-4,TRUE,Plot C 0-0__3__interval_end__211,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,212,NA,NA,Porites porites,480,cm2,3.015,3.015e-4,TRUE,Plot C 0-0__3__interval_end__212,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,213,NA,NA,Porites porites,480,cm2,9.875,9.875e-4,TRUE,Plot C 0-0__3__interval_end__213,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,214,NA,NA,Porites porites,480,cm2,1.53,1.53e-4,TRUE,Plot C 0-0__3__interval_end__214,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,215,NA,NA,Porites porites,480,cm2,6.275,6.275e-4,TRUE,Plot C 0-0__3__interval_end__215,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,216,NA,NA,Porites porites,480,cm2,5.035,5.035e-4,TRUE,Plot C 0-0__3__interval_end__216,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,217,NA,NA,Porites porites,480,cm2,5.135,5.135e-4,TRUE,Plot C 0-0__3__interval_end__217,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,219,NA,NA,Porites porites,480,cm2,2.17,2.17e-4,TRUE,Plot C 0-0__3__interval_end__219,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,22,NA,NA,Orbicella annularis,480,cm2,23.22,0.002322,TRUE,Plot C 0-0__3__interval_end__22,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,220,NA,NA,Porites porites,480,cm2,4.9825,4.9825e-4,TRUE,Plot C 0-0__3__interval_end__220,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,221,NA,NA,Porites porites,480,cm2,3.6525,3.6524999999999996e-4,TRUE,Plot C 0-0__3__interval_end__221,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,222,NA,NA,Porites porites,480,cm2,5.3625,5.362499999999999e-4,TRUE,Plot C 0-0__3__interval_end__222,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,223,NA,NA,Porites porites,480,cm2,4.075,4.0750000000000004e-4,TRUE,Plot C 0-0__3__interval_end__223,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,224,NA,NA,Porites porites,480,cm2,3.725,3.725e-4,TRUE,Plot C 0-0__3__interval_end__224,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,225,NA,NA,Porites porites,480,cm2,1.575,1.575e-4,TRUE,Plot C 0-0__3__interval_end__225,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,226,NA,NA,Porites porites,480,cm2,1.2375,1.2375e-4,TRUE,Plot C 0-0__3__interval_end__226,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,227,NA,NA,Porites porites,480,cm2,5.4325,5.4325e-4,TRUE,Plot C 0-0__3__interval_end__227,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,228,NA,NA,Porites porites,480,cm2,0.8375,8.375e-5,TRUE,Plot C 0-0__3__interval_end__228,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,229,NA,NA,Porites porites,480,cm2,1.4875,1.4875e-4,TRUE,Plot C 0-0__3__interval_end__229,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,23,NA,NA,Montastraea cavernosa,480,cm2,0.9975,9.975e-5,TRUE,Plot C 0-0__3__interval_end__23,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,230,NA,NA,Porites porites,480,cm2,4.585,4.585e-4,TRUE,Plot C 0-0__3__interval_end__230,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,231,NA,NA,Porites porites,480,cm2,3.5825,3.5825e-4,TRUE,Plot C 0-0__3__interval_end__231,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,232,NA,NA,Porites porites,480,cm2,6.1575,6.1575e-4,TRUE,Plot C 0-0__3__interval_end__232,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,233,NA,NA,Porites porites,480,cm2,4.645,4.6449999999999996e-4,TRUE,Plot C 0-0__3__interval_end__233,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,234,NA,NA,Porites porites,480,cm2,6.6175,6.6175e-4,TRUE,Plot C 0-0__3__interval_end__234,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,235,NA,NA,Porites porites,480,cm2,5.15,5.15e-4,TRUE,Plot C 0-0__3__interval_end__235,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,236,NA,NA,Porites porites,480,cm2,44.4275,0.0044427500000000005,TRUE,Plot C 0-0__3__interval_end__236,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,237,NA,NA,Orbicella faveolata,480,cm2,20.13,0.002013,TRUE,Plot C 0-0__3__interval_end__237,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,238,NA,NA,Orbicella faveolata,480,cm2,51.3675,0.00513675,TRUE,Plot C 0-0__3__interval_end__238,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,239,NA,NA,Orbicella faveolata,480,cm2,13.57,0.0013570000000000001,TRUE,Plot C 0-0__3__interval_end__239,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,24,NA,NA,Montastraea cavernosa,480,cm2,3.875,3.875e-4,TRUE,Plot C 0-0__3__interval_end__24,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,240,NA,NA,Orbicella faveolata,480,cm2,7.78,7.78e-4,TRUE,Plot C 0-0__3__interval_end__240,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,241,NA,NA,Orbicella faveolata,480,cm2,6.9925,6.9925e-4,TRUE,Plot C 0-0__3__interval_end__241,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,242,NA,NA,Orbicella faveolata,480,cm2,31.2275,0.00312275,TRUE,Plot C 0-0__3__interval_end__242,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,243,NA,NA,Orbicella faveolata,480,cm2,7.195,7.195e-4,TRUE,Plot C 0-0__3__interval_end__243,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,244,NA,NA,Orbicella faveolata,480,cm2,19.8475,0.00198475,TRUE,Plot C 0-0__3__interval_end__244,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,245,NA,NA,Porites porites,480,cm2,6.5175,6.5175e-4,TRUE,Plot C 0-0__3__interval_end__245,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,246,NA,NA,Orbicella faveolata,480,cm2,8.78,8.78e-4,TRUE,Plot C 0-0__3__interval_end__246,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,247,NA,NA,Orbicella faveolata,480,cm2,8.0425,8.042500000000001e-4,TRUE,Plot C 0-0__3__interval_end__247,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,248,NA,NA,Orbicella faveolata,480,cm2,21.6925,0.0021692499999999997,TRUE,Plot C 0-0__3__interval_end__248,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,249,NA,NA,Orbicella faveolata,480,cm2,21.1125,0.0021112500000000003,TRUE,Plot C 0-0__3__interval_end__249,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,25,NA,NA,Montastraea cavernosa,480,cm2,3.73,3.73e-4,TRUE,Plot C 0-0__3__interval_end__25,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,250,NA,NA,Porites porites,480,cm2,5.6075,5.607499999999999e-4,TRUE,Plot C 0-0__3__interval_end__250,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,251,NA,NA,Orbicella faveolata,480,cm2,8.6525,8.6525e-4,TRUE,Plot C 0-0__3__interval_end__251,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,252,NA,NA,Porites porites,480,cm2,4.08,4.08e-4,TRUE,Plot C 0-0__3__interval_end__252,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,253,NA,NA,Porites porites,480,cm2,2.135,2.1349999999999999e-4,TRUE,Plot C 0-0__3__interval_end__253,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,254,NA,NA,Porites porites,480,cm2,7.0225,7.0225e-4,TRUE,Plot C 0-0__3__interval_end__254,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,255,NA,NA,Porites porites,480,cm2,8.5675,8.567500000000001e-4,TRUE,Plot C 0-0__3__interval_end__255,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,256,NA,NA,Porites porites,480,cm2,3.985,3.985e-4,TRUE,Plot C 0-0__3__interval_end__256,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,257,NA,NA,Porites porites,480,cm2,4.0425,4.0425000000000004e-4,TRUE,Plot C 0-0__3__interval_end__257,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,258,NA,NA,Porites porites,480,cm2,0.785,7.85e-5,TRUE,Plot C 0-0__3__interval_end__258,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,259,NA,NA,Porites porites,480,cm2,1.29,1.29e-4,TRUE,Plot C 0-0__3__interval_end__259,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,26,NA,NA,Montastraea cavernosa,480,cm2,3.55,3.5499999999999996e-4,TRUE,Plot C 0-0__3__interval_end__26,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,260,NA,NA,Porites porites,480,cm2,1.245,1.2450000000000002e-4,TRUE,Plot C 0-0__3__interval_end__260,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,261,NA,NA,Porites porites,480,cm2,0.5675,5.675e-5,TRUE,Plot C 0-0__3__interval_end__261,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,262,NA,NA,Porites porites,480,cm2,7.2275,7.2275e-4,TRUE,Plot C 0-0__3__interval_end__262,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,263,NA,NA,Porites porites,480,cm2,6.625,6.625e-4,TRUE,Plot C 0-0__3__interval_end__263,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,264,NA,NA,Porites porites,480,cm2,2.515,2.515e-4,TRUE,Plot C 0-0__3__interval_end__264,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,265,NA,NA,Porites porites,480,cm2,6.8175,6.8175e-4,TRUE,Plot C 0-0__3__interval_end__265,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,266,NA,NA,Porites porites,480,cm2,5.1525,5.1525e-4,TRUE,Plot C 0-0__3__interval_end__266,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,267,NA,NA,Porites porites,480,cm2,1.3425,1.3425e-4,TRUE,Plot C 0-0__3__interval_end__267,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,268,NA,NA,Porites porites,480,cm2,2.64,2.64e-4,TRUE,Plot C 0-0__3__interval_end__268,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,269,NA,NA,Porites porites,480,cm2,2.165,2.165e-4,TRUE,Plot C 0-0__3__interval_end__269,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,27,NA,NA,Montastraea cavernosa,480,cm2,3.755,3.7549999999999997e-4,TRUE,Plot C 0-0__3__interval_end__27,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,270,NA,NA,Porites porites,480,cm2,1.845,1.8449999999999999e-4,TRUE,Plot C 0-0__3__interval_end__270,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,271,NA,NA,Porites porites,480,cm2,6.695,6.695000000000001e-4,TRUE,Plot C 0-0__3__interval_end__271,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,272,NA,NA,Porites porites,480,cm2,9.145,9.145e-4,TRUE,Plot C 0-0__3__interval_end__272,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,273,NA,NA,Porites porites,480,cm2,2.6175,2.6175e-4,TRUE,Plot C 0-0__3__interval_end__273,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,274,NA,NA,Porites porites,480,cm2,9.235,9.235e-4,TRUE,Plot C 0-0__3__interval_end__274,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,275,NA,NA,Porites porites,480,cm2,8.9925,8.9925e-4,TRUE,Plot C 0-0__3__interval_end__275,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,276,NA,NA,Porites porites,480,cm2,2.4625,2.4625e-4,TRUE,Plot C 0-0__3__interval_end__276,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,277,NA,NA,Porites porites,480,cm2,3.8175,3.8175e-4,TRUE,Plot C 0-0__3__interval_end__277,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,278,NA,NA,Orbicella franksi,480,cm2,13.0775,0.00130775,TRUE,Plot C 0-0__3__interval_end__278,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,279,NA,NA,Orbicella franksi,480,cm2,5.7575,5.7575e-4,TRUE,Plot C 0-0__3__interval_end__279,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,28,NA,NA,Montastraea cavernosa,480,cm2,4.0975,4.0975e-4,TRUE,Plot C 0-0__3__interval_end__28,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,280,NA,NA,Orbicella franksi,480,cm2,3.59,3.59e-4,TRUE,Plot C 0-0__3__interval_end__280,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,281,NA,NA,Orbicella franksi,480,cm2,5.9875,5.9875e-4,TRUE,Plot C 0-0__3__interval_end__281,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,282,NA,NA,Orbicella franksi,480,cm2,3.76,3.76e-4,TRUE,Plot C 0-0__3__interval_end__282,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,283,NA,NA,Orbicella franksi,480,cm2,4.865,4.865e-4,TRUE,Plot C 0-0__3__interval_end__283,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,284,NA,NA,Orbicella franksi,480,cm2,4.0125,4.0125e-4,TRUE,Plot C 0-0__3__interval_end__284,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,285,NA,NA,Orbicella franksi,480,cm2,3.565,3.565e-4,TRUE,Plot C 0-0__3__interval_end__285,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,286,NA,NA,Orbicella franksi,480,cm2,2.4525,2.4525e-4,TRUE,Plot C 0-0__3__interval_end__286,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,287,NA,NA,Orbicella franksi,480,cm2,4.745,4.745e-4,TRUE,Plot C 0-0__3__interval_end__287,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,288,NA,NA,Orbicella franksi,480,cm2,2.985,2.985e-4,TRUE,Plot C 0-0__3__interval_end__288,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,289,NA,NA,Orbicella franksi,480,cm2,5.5975,5.5975e-4,TRUE,Plot C 0-0__3__interval_end__289,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,29,NA,NA,Montastraea cavernosa,480,cm2,3.7525,3.7525e-4,TRUE,Plot C 0-0__3__interval_end__29,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,290,NA,NA,Orbicella franksi,480,cm2,5.055,5.055e-4,TRUE,Plot C 0-0__3__interval_end__290,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,291,NA,NA,Orbicella franksi,480,cm2,3.5575,3.5575e-4,TRUE,Plot C 0-0__3__interval_end__291,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,292,NA,NA,Orbicella faveolata,480,cm2,38.8675,0.00388675,TRUE,Plot C 0-0__3__interval_end__292,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,293,NA,NA,Orbicella faveolata,480,cm2,37.7,0.0037700000000000003,TRUE,Plot C 0-0__3__interval_end__293,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,294,NA,NA,Orbicella faveolata,480,cm2,30.1025,0.00301025,TRUE,Plot C 0-0__3__interval_end__294,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,295,NA,NA,Orbicella faveolata,480,cm2,10.655,0.0010655,TRUE,Plot C 0-0__3__interval_end__295,1
Plot C,0-0,Plot C 0-0,June,3,2026-06-06,interval_end,296,NA,NA,Orbicella faveolata,480,cm2,10.3975,0.00103975,TRUE,Plot C 0-0__3__interval_end__296,1
