plot,plot_section,plot_section_label,interval_order,month_start,month_end,genet,tag,genotype,species,month_start_date,month_end_date,source_files,match_types,actions,split_fuse_events,n_rows,plot_area_m2,taglab_area_units,area_start,area_end,area_start_m2,area_end_m2,present_start,present_end,survived_interval,died_interval,born_interval
Plot C,1-0,Plot C 1-0,1,November,April,106,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.3775,0,6.377500000000001e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,107,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,7.91,0,7.91e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,108,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,4.515,0,4.5149999999999997e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,109,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,3.6525,0,3.6524999999999996e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,11,NA,NA,Orbicella annularis,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,0.56,0,5.6000000000000006e-5,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,110,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,3.295,0,3.295e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,111,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.7425,0,6.742499999999999e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,112,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,3.485,0,3.485e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,113,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,2.695,0,2.695e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,114,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.1525,0,5.1525e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,115,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.2675,0,5.2675e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,116,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.17,0,6.17e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,117,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.31,0,5.31e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,118,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.97,0,6.97e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,119,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.89,0,5.89e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,12,NA,NA,Orbicella annularis,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,0.47,0,4.7e-5,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,120,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,2.9775,0,2.9775e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,121,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,4.1975,0,4.1975e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,122,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.0925,0,5.0925e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,123,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.4225,0,5.4225e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,124,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.08,0,6.08e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,125,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.6275,0,5.6275e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,126,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.485,0,5.485e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,127,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,4.32,0,4.3200000000000004e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,128,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.85,0,5.85e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,129,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.39,0,6.389999999999999e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,13,NA,NA,Orbicella annularis,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,0.88,0,8.8e-5,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,130,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,8.875,0,8.875e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,131,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,4.2925,0,4.2925000000000005e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,132,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.3225,0,6.3225e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,133,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,9.6,0,9.599999999999999e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,134,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.655,0,6.655000000000001e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,135,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.0225,0,5.0225e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,136,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,7.265,0,7.264999999999999e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,137,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.735,0,6.735e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,138,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.0275,0,5.027499999999999e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,139,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.6425,0,6.6425e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,14,NA,NA,Orbicella annularis,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,0.6275,0,6.275e-5,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,140,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.0725,0,5.0725e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,141,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.105,0,5.105e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,142,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.61,0,6.61e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,143,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.4725,0,6.4725e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,144,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,4.8375,0,4.8375e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,145,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.575,0,6.575e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,146,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.045,0,6.045e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,147,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.0575,0,5.0575e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,148,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,4.1725,0,4.1725000000000003e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,149,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,7.71,0,7.71e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,15,NA,NA,Orbicella annularis,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,0.765,0,7.65e-5,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,150,NA,NA,Orbicella annularis,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,23.3375,0,0.00233375,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,151,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.0975,0,6.0975e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,152,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,4.89,0,4.89e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,153,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,8.3625,0,8.362500000000001e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,154,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.8725,0,6.872499999999999e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,155,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,9.025,0,9.025e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,156,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.525,0,5.525e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,157,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.235,0,6.235e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,158,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.78,0,6.78e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,159,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.5475,0,5.5475e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,16,NA,NA,Orbicella annularis,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,0.82,0,8.2e-5,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,160,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.145,0,6.144999999999999e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,161,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.9025,0,5.9025e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,162,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.97,0,5.97e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,163,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.0575,0,6.057500000000001e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,164,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.8025,0,5.8025e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,165,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.2175,0,6.2175e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,166,NA,NA,Montastraea cavernosa,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.9825,0,5.9825e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,167,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,6.6975,0,6.6975e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,168,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,1.605,0,1.605e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,169,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,4.2175,0,4.2175000000000003e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,17,NA,NA,Orbicella annularis,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,0.405,0,4.05e-5,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,170,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,4.13,0,4.13e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,171,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,3.1,0,3.1e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,172,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.7625,0,5.7625e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,173,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,8.285,0,8.285e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,174,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,3.07,0,3.07e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,175,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.4925,0,5.492499999999999e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,176,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,8.805,0,8.805e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,177,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,3.655,0,3.655e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,178,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,5.8225,0,5.8225e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,179,NA,NA,Orbicella franksi,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,2.6125,0,2.6125e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot C,1-0,Plot C 1-0,1,November,April,18,NA,NA,Orbicella annularis,2025-11-03,2026-04-03,Plot_C_Coki_PlotC_Survivorship_20251103_1-0-Coki_PlotC_Survivorship_20260403_1-0.csv,1-0,born,none,1,480,cm2,0,0.605,0,6.05e-5,FALSE,TRUE,FALSE,FALSE,TRUE
